image_path,split
Lung/fold2_00000896.png,train
Lung/fold2_00000897.png,train
Lung/fold2_00000898.png,train
Lung/fold2_00000899.png,train
Lung/fold2_00000900.png,train
Lung/fold2_00000901.png,train
Lung/fold2_00000902.png,train
Lung/fold2_00000903.png,train
Lung/fold2_00000905.png,train
Lung/fold2_00000906.png,train
Lung/fold2_00000907.png,train
Lung/fold2_00000909.png,train
Lung/fold2_00000910.png,train
Lung/fold2_00000911.png,train
Lung/fold2_00000913.png,train
Lung/fold2_00000915.png,train
Lung/fold2_00000917.png,train
Lung/fold2_00000918.png,train
Lung/fold2_00000920.png,train
Lung/fold2_00000921.png,train
Lung/fold2_00000923.png,train
Lung/fold2_00000926.png,train
Lung/fold2_00000928.png,train
Lung/fold2_00000929.png,train
Lung/fold2_00002108.png,train
Lung/fold2_00002109.png,train
Lung/fold2_00002111.png,train
Lung/fold2_00002112.png,train
Lung/fold2_00002113.png,train
Lung/fold3_00000816.png,train
Lung/fold3_00000817.png,train
Lung/fold3_00000818.png,train
Lung/fold3_00000819.png,train
Lung/fold3_00000820.png,train
Lung/fold3_00000821.png,train
Lung/fold3_00000822.png,train
Lung/fold3_00000823.png,train
Lung/fold3_00000824.png,train
Lung/fold3_00000825.png,train
Lung/fold3_00000826.png,train
Lung/fold3_00000827.png,train
Lung/fold3_00000828.png,train
Lung/fold3_00000829.png,train
Lung/fold3_00000930.png,train
Lung/fold3_00000931.png,train
Lung/fold3_00000932.png,train
Lung/fold3_00000933.png,train
Lung/fold3_00000935.png,train
Lung/fold3_00000938.png,train
Lung/fold3_00000940.png,train
Lung/fold3_00000941.png,train
Lung/fold3_00000942.png,train
Lung/fold3_00000944.png,train
Lung/fold3_00000945.png,train
Lung/fold3_00000946.png,train
Lung/fold3_00000947.png,train
Lung/fold3_00000950.png,train
Lung/fold3_00000952.png,train
Lung/fold3_00000954.png,train
Lung/fold3_00000955.png,train
Lung/fold3_00002257.png,train
Lung/fold3_00002258.png,train
Lung/fold3_00002259.png,train
Lung/fold3_00002260.png,train
Lung/fold3_00002261.png,train
Lung/fold3_00002262.png,train
Lung/fold3_00002263.png,train
Lung/fold3_00002264.png,train
Ovarian/fold1_00000969.png,train
Ovarian/fold1_00000970.png,train
Ovarian/fold1_00000972.png,train
Ovarian/fold1_00000973.png,train
Ovarian/fold1_00000974.png,train
Ovarian/fold1_00000975.png,train
Ovarian/fold1_00002270.png,train
Ovarian/fold1_00002271.png,train
Ovarian/fold1_00002272.png,train
Ovarian/fold1_00002273.png,train
Ovarian/fold1_00002274.png,train
Ovarian/fold1_00002275.png,train
Ovarian/fold1_00002277.png,train
Ovarian/fold1_00002279.png,train
Ovarian/fold1_00002280.png,train
Ovarian/fold1_00002281.png,train
Ovarian/fold1_00002282.png,train
Ovarian/fold1_00002283.png,train
Ovarian/fold1_00002284.png,train
Ovarian/fold1_00002287.png,train
Ovarian/fold1_00002290.png,train
Ovarian/fold1_00002291.png,train
Ovarian/fold1_00002292.png,train
Ovarian/fold1_00002294.png,train
Ovarian/fold1_00002296.png,train
Ovarian/fold1_00002297.png,train
Ovarian/fold1_00002298.png,train
Ovarian/fold1_00002300.png,train
Ovarian/fold1_00002302.png,train
Ovarian/fold1_00002303.png,train
Ovarian/fold1_00002304.png,train
Ovarian/fold1_00002305.png,train
Ovarian/fold1_00002306.png,train
Ovarian/fold1_00002309.png,train
Ovarian/fold1_00002310.png,train
Ovarian/fold2_00000860.png,train
Ovarian/fold2_00000861.png,train
Ovarian/fold2_00000862.png,train
Ovarian/fold2_00000863.png,train
Ovarian/fold2_00000864.png,train
Ovarian/fold2_00002118.png,train
Ovarian/fold2_00002120.png,train
Ovarian/fold2_00002122.png,train
Ovarian/fold2_00002123.png,train
Ovarian/fold2_00002125.png,train
Ovarian/fold2_00002126.png,train
Ovarian/fold2_00002129.png,train
Ovarian/fold2_00002130.png,train
Ovarian/fold2_00002133.png,train
Ovarian/fold2_00002134.png,train
Ovarian/fold2_00002135.png,train
Ovarian/fold2_00002136.png,train
Ovarian/fold2_00002137.png,train
Ovarian/fold2_00002138.png,train
Ovarian/fold2_00002140.png,train
Ovarian/fold2_00002141.png,train
Ovarian/fold2_00002142.png,train
Ovarian/fold2_00002143.png,train
Ovarian/fold2_00002144.png,train
Ovarian/fold2_00002145.png,train
Ovarian/fold2_00002150.png,train
Ovarian/fold2_00002151.png,train
Ovarian/fold3_00000895.png,train
Ovarian/fold3_00000896.png,train
Ovarian/fold3_00000897.png,train
Ovarian/fold3_00000898.png,train
Ovarian/fold3_00002265.png,train
Ovarian/fold3_00002266.png,train
Ovarian/fold3_00002267.png,train
Ovarian/fold3_00002268.png,train
Ovarian/fold3_00002270.png,train
Ovarian/fold3_00002271.png,train
Ovarian/fold3_00002272.png,train
Ovarian/fold3_00002273.png,train
Ovarian/fold3_00002275.png,train
Ovarian/fold3_00002277.png,train
Ovarian/fold3_00002278.png,train
Ovarian/fold3_00002284.png,train
Ovarian/fold3_00002286.png,train
Ovarian/fold3_00002287.png,train
Ovarian/fold3_00002289.png,train
Ovarian/fold3_00002290.png,train
Ovarian/fold3_00002292.png,train
Ovarian/fold3_00002293.png,train
Ovarian/fold3_00002294.png,train
Ovarian/fold3_00002295.png,train
Ovarian/fold3_00002297.png,train
Ovarian/fold3_00002299.png,train
Ovarian/fold3_00002300.png,train
Ovarian/fold3_00002305.png,train
Ovarian/fold3_00002306.png,train
Ovarian/fold3_00002308.png,train
Ovarian/fold3_00002312.png,train
Pancreatic/fold1_00001018.png,train
Pancreatic/fold1_00001020.png,train
Pancreatic/fold1_00001021.png,train
Pancreatic/fold1_00001023.png,train
Pancreatic/fold1_00001280.png,train
Pancreatic/fold1_00001281.png,train
Pancreatic/fold1_00001282.png,train
Pancreatic/fold1_00001283.png,train
Pancreatic/fold1_00001285.png,train
Pancreatic/fold1_00001286.png,train
Pancreatic/fold1_00001287.png,train
Pancreatic/fold1_00001288.png,train
Pancreatic/fold1_00001289.png,train
Pancreatic/fold1_00001290.png,train
Pancreatic/fold1_00001291.png,train
Pancreatic/fold1_00001294.png,train
Pancreatic/fold1_00001295.png,train
Pancreatic/fold1_00001296.png,train
Pancreatic/fold1_00001297.png,train
Pancreatic/fold1_00001298.png,train
Pancreatic/fold1_00001299.png,train
Pancreatic/fold1_00001300.png,train
Pancreatic/fold1_00001301.png,train
Pancreatic/fold1_00001302.png,train
Pancreatic/fold1_00002313.png,train
Pancreatic/fold1_00002315.png,train
Pancreatic/fold1_00002317.png,train
Pancreatic/fold1_00002318.png,train
Pancreatic/fold1_00002319.png,train
Pancreatic/fold1_00002320.png,train
Pancreatic/fold1_00002321.png,train
Pancreatic/fold1_00002322.png,train
Pancreatic/fold1_00002323.png,train
Pancreatic/fold1_00002325.png,train
Pancreatic/fold1_00002326.png,train
Pancreatic/fold1_00002327.png,train
Pancreatic/fold1_00002329.png,train
Pancreatic/fold1_00002330.png,train
Pancreatic/fold1_00002331.png,train
Pancreatic/fold1_00002332.png,train
Pancreatic/fold1_00002333.png,train
Pancreatic/fold1_00002334.png,train
Pancreatic/fold1_00002335.png,train
Pancreatic/fold1_00002337.png,train
Pancreatic/fold1_00002339.png,train
Pancreatic/fold1_00002340.png,train
Pancreatic/fold1_00002341.png,train
Pancreatic/fold1_00002342.png,train
Pancreatic/fold1_00002343.png,train
Pancreatic/fold1_00002344.png,train
Pancreatic/fold1_00002345.png,train
Pancreatic/fold1_00002347.png,train
Pancreatic/fold1_00002349.png,train
Pancreatic/fold1_00002350.png,train
Pancreatic/fold1_00002352.png,train
Pancreatic/fold1_00002354.png,train
Pancreatic/fold1_00002355.png,train
Pancreatic/fold1_00002356.png,train
Pancreatic/fold1_00002357.png,train
Pancreatic/fold1_00002359.png,train
Pancreatic/fold2_00000893.png,train
Pancreatic/fold2_00000894.png,train
Pancreatic/fold2_00001124.png,train
Pancreatic/fold2_00001125.png,train
Pancreatic/fold2_00001126.png,train
Pancreatic/fold2_00001128.png,train
Pancreatic/fold2_00001129.png,train
Pancreatic/fold2_00001131.png,train
Pancreatic/fold2_00001132.png,train
Pancreatic/fold2_00001133.png,train
Pancreatic/fold2_00001135.png,train
Pancreatic/fold2_00001136.png,train
Pancreatic/fold2_00001137.png,train
Pancreatic/fold2_00001138.png,train
Pancreatic/fold2_00001139.png,train
Pancreatic/fold2_00001140.png,train
Pancreatic/fold2_00001142.png,train
Pancreatic/fold2_00001145.png,train
Pancreatic/fold2_00001146.png,train
Pancreatic/fold2_00001148.png,train
Pancreatic/fold2_00001149.png,train
Pancreatic/fold2_00002152.png,train
Pancreatic/fold2_00002154.png,train
Pancreatic/fold2_00002156.png,train
Pancreatic/fold2_00002158.png,train
Pancreatic/fold2_00002159.png,train
Pancreatic/fold2_00002160.png,train
Pancreatic/fold2_00002161.png,train
Pancreatic/fold2_00002163.png,train
Pancreatic/fold2_00002167.png,train
Pancreatic/fold2_00002169.png,train
Pancreatic/fold2_00002171.png,train
Pancreatic/fold2_00002172.png,train
Pancreatic/fold2_00002173.png,train
Pancreatic/fold2_00002174.png,train
Pancreatic/fold2_00002175.png,train
Pancreatic/fold2_00002176.png,train
Pancreatic/fold2_00002177.png,train
Pancreatic/fold2_00002178.png,train
Pancreatic/fold2_00002179.png,train
Pancreatic/fold2_00002180.png,train
Pancreatic/fold2_00002181.png,train
Pancreatic/fold2_00002186.png,train
Pancreatic/fold2_00002187.png,train
Pancreatic/fold2_00002188.png,train
Pancreatic/fold2_00002189.png,train
Pancreatic/fold2_00002191.png,train
Pancreatic/fold2_00002192.png,train
Pancreatic/fold2_00002193.png,train
Pancreatic/fold2_00002194.png,train
Pancreatic/fold2_00002195.png,train
Pancreatic/fold2_00002196.png,train
Pancreatic/fold2_00002198.png,train
Pancreatic/fold2_00002199.png,train
Pancreatic/fold2_00002203.png,train
Pancreatic/fold2_00002204.png,train
Pancreatic/fold2_00002206.png,train
Pancreatic/fold2_00002207.png,train
Pancreatic/fold2_00002208.png,train
Pancreatic/fold2_00002209.png,train
Pancreatic/fold2_00002210.png,train
Pancreatic/fold2_00002211.png,train
Pancreatic/fold2_00002212.png,train
Pancreatic/fold3_00001204.png,train
Pancreatic/fold3_00001206.png,train
Pancreatic/fold3_00001207.png,train
Pancreatic/fold3_00001209.png,train
Pancreatic/fold3_00001211.png,train
Pancreatic/fold3_00002313.png,train
Pancreatic/fold3_00002314.png,train
Pancreatic/fold3_00002316.png,train
Pancreatic/fold3_00002317.png,train
Pancreatic/fold3_00002318.png,train
Pancreatic/fold3_00002319.png,train
Pancreatic/fold3_00002320.png,train
Pancreatic/fold3_00002321.png,train
Pancreatic/fold3_00002324.png,train
Pancreatic/fold3_00002325.png,train
Pancreatic/fold3_00002326.png,train
Pancreatic/fold3_00002329.png,train
Pancreatic/fold3_00002330.png,train
Pancreatic/fold3_00002331.png,train
Pancreatic/fold3_00002332.png,train
Prostate/fold1_00000919.png,train
Prostate/fold1_00000920.png,train
Prostate/fold1_00000921.png,train
Prostate/fold1_00000933.png,train
Prostate/fold1_00000937.png,train
Prostate/fold1_00000938.png,train
Prostate/fold1_00000940.png,train
Prostate/fold1_00000941.png,train
Prostate/fold1_00000943.png,train
Prostate/fold1_00000944.png,train
Prostate/fold1_00000945.png,train
Prostate/fold1_00000947.png,train
Prostate/fold1_00000949.png,train
Prostate/fold1_00000950.png,train
Prostate/fold1_00000951.png,train
Prostate/fold1_00000952.png,train
Prostate/fold1_00002360.png,train
Prostate/fold1_00002361.png,train
Prostate/fold1_00002364.png,train
Prostate/fold1_00002367.png,train
Prostate/fold1_00002369.png,train
Prostate/fold1_00002370.png,train
Prostate/fold1_00002371.png,train
Prostate/fold1_00002372.png,train
Prostate/fold1_00002373.png,train
Prostate/fold1_00002374.png,train
Prostate/fold1_00002376.png,train
Prostate/fold1_00002379.png,train
Prostate/fold1_00002380.png,train
Prostate/fold1_00002381.png,train
Prostate/fold1_00002382.png,train
Prostate/fold1_00002383.png,train
Prostate/fold1_00002384.png,train
Prostate/fold1_00002385.png,train
Prostate/fold1_00002388.png,train
Prostate/fold1_00002389.png,train
Prostate/fold1_00002390.png,train
Prostate/fold1_00002392.png,train
Prostate/fold1_00002394.png,train
Prostate/fold1_00002395.png,train
Prostate/fold1_00002396.png,train
Prostate/fold1_00002400.png,train
Prostate/fold1_00002402.png,train
Prostate/fold1_00002403.png,train
Prostate/fold1_00002404.png,train
Prostate/fold1_00002405.png,train
Prostate/fold1_00002406.png,train
Prostate/fold1_00002407.png,train
Prostate/fold1_00002408.png,train
Prostate/fold1_00002409.png,train
Prostate/fold1_00002410.png,train
Prostate/fold1_00002411.png,train
Prostate/fold1_00002412.png,train
Prostate/fold2_00000814.png,train
Prostate/fold2_00000830.png,train
Prostate/fold2_00000831.png,train
Prostate/fold2_00002213.png,train
Prostate/fold2_00002214.png,train
Prostate/fold2_00002215.png,train
Prostate/fold2_00002216.png,train
Prostate/fold2_00002217.png,train
Prostate/fold2_00002221.png,train
Prostate/fold2_00002222.png,train
Prostate/fold2_00002223.png,train
Prostate/fold2_00002224.png,train
Prostate/fold2_00002226.png,train
Prostate/fold2_00002228.png,train
Prostate/fold2_00002229.png,train
Prostate/fold2_00002230.png,train
Prostate/fold2_00002231.png,train
Prostate/fold2_00002233.png,train
Prostate/fold2_00002234.png,train
Prostate/fold2_00002235.png,train
Prostate/fold2_00002236.png,train
Prostate/fold2_00002237.png,train
Prostate/fold2_00002239.png,train
Prostate/fold2_00002241.png,train
Prostate/fold2_00002242.png,train
Prostate/fold2_00002243.png,train
Prostate/fold2_00002244.png,train
Prostate/fold3_00000848.png,train
Prostate/fold3_00000849.png,train
Prostate/fold3_00000850.png,train
Prostate/fold3_00000863.png,train
Prostate/fold3_00000864.png,train
Prostate/fold3_00000866.png,train
Prostate/fold3_00000868.png,train
Prostate/fold3_00000869.png,train
Prostate/fold3_00000870.png,train
Prostate/fold3_00000872.png,train
Prostate/fold3_00000873.png,train
Prostate/fold3_00000874.png,train
Prostate/fold3_00000876.png,train
Prostate/fold3_00000877.png,train
Prostate/fold3_00000878.png,train
Prostate/fold3_00000879.png,train
Prostate/fold3_00000880.png,train
Prostate/fold3_00000881.png,train
Prostate/fold3_00000883.png,train
Prostate/fold3_00000884.png,train
Prostate/fold3_00002333.png,train
Prostate/fold3_00002334.png,train
Prostate/fold3_00002335.png,train
Prostate/fold3_00002336.png,train
Prostate/fold3_00002337.png,train
Prostate/fold3_00002339.png,train
Prostate/fold3_00002340.png,train
Prostate/fold3_00002343.png,train
Prostate/fold3_00002344.png,train
Prostate/fold3_00002345.png,train
Prostate/fold3_00002346.png,train
Prostate/fold3_00002350.png,train
Prostate/fold3_00002351.png,train
Prostate/fold3_00002355.png,train
Prostate/fold3_00002356.png,train
Prostate/fold3_00002357.png,train
Prostate/fold3_00002358.png,train
Prostate/fold3_00002361.png,train
Prostate/fold3_00002362.png,train
Prostate/fold3_00002363.png,train
Prostate/fold3_00002364.png,train
Prostate/fold3_00002365.png,train
Prostate/fold3_00002366.png,train
Prostate/fold3_00002367.png,train
Prostate/fold3_00002368.png,train
Prostate/fold3_00002370.png,train
Prostate/fold3_00002373.png,train
Prostate/fold3_00002374.png,train
Prostate/fold3_00002375.png,train
Skin/fold1_00001085.png,train
Skin/fold1_00001086.png,train
Skin/fold1_00001088.png,train
Skin/fold1_00001090.png,train
Skin/fold1_00002413.png,train
Skin/fold1_00002415.png,train
Skin/fold1_00002416.png,train
Skin/fold1_00002417.png,train
Skin/fold1_00002418.png,train
Skin/fold1_00002419.png,train
Skin/fold1_00002420.png,train
Skin/fold1_00002421.png,train
Skin/fold1_00002422.png,train
Skin/fold1_00002423.png,train
Skin/fold1_00002424.png,train
Skin/fold1_00002425.png,train
Skin/fold1_00002426.png,train
Skin/fold1_00002427.png,train
Skin/fold1_00002430.png,train
Skin/fold1_00002431.png,train
Skin/fold1_00002432.png,train
Skin/fold1_00002433.png,train
Skin/fold1_00002434.png,train
Skin/fold1_00002435.png,train
Skin/fold1_00002436.png,train
Skin/fold1_00002437.png,train
Skin/fold1_00002438.png,train
Skin/fold1_00002439.png,train
Skin/fold1_00002440.png,train
Skin/fold1_00002441.png,train
Skin/fold1_00002442.png,train
Skin/fold1_00002443.png,train
Skin/fold1_00002444.png,train
Skin/fold1_00002445.png,train
Skin/fold1_00002447.png,train
Skin/fold1_00002448.png,train
Skin/fold1_00002449.png,train
Skin/fold1_00002450.png,train
Skin/fold1_00002451.png,train
Skin/fold1_00002454.png,train
Skin/fold1_00002456.png,train
Skin/fold1_00002457.png,train
Skin/fold1_00002458.png,train
Skin/fold1_00002459.png,train
Skin/fold1_00002460.png,train
Skin/fold1_00002462.png,train
Skin/fold1_00002463.png,train
Skin/fold1_00002464.png,train
Skin/fold1_00002465.png,train
Skin/fold2_00000952.png,train
Skin/fold2_00000953.png,train
Skin/fold2_00000956.png,train
Skin/fold2_00000957.png,train
Skin/fold2_00000958.png,train
Skin/fold2_00000960.png,train
Skin/fold2_00000965.png,train
Skin/fold2_00000966.png,train
Skin/fold2_00000967.png,train
Skin/fold2_00002245.png,train
Skin/fold2_00002246.png,train
Skin/fold2_00002247.png,train
Skin/fold2_00002248.png,train
Skin/fold2_00002249.png,train
Skin/fold2_00002250.png,train
Skin/fold2_00002251.png,train
Skin/fold2_00002254.png,train
Skin/fold2_00002255.png,train
Skin/fold2_00002258.png,train
Skin/fold2_00002259.png,train
Skin/fold2_00002261.png,train
Skin/fold2_00002263.png,train
Skin/fold2_00002264.png,train
Skin/fold2_00002265.png,train
Skin/fold2_00002266.png,train
Skin/fold2_00002268.png,train
Skin/fold2_00002269.png,train
Skin/fold2_00002270.png,train
Skin/fold2_00002271.png,train
Skin/fold2_00002272.png,train
Skin/fold2_00002273.png,train
Skin/fold2_00002275.png,train
Skin/fold2_00002276.png,train
Skin/fold2_00002277.png,train
Skin/fold2_00002278.png,train
Skin/fold2_00002279.png,train
Skin/fold2_00002282.png,train
Skin/fold2_00002283.png,train
Skin/fold2_00002286.png,train
Skin/fold2_00002290.png,train
Skin/fold2_00002292.png,train
Skin/fold2_00002297.png,train
Skin/fold2_00002298.png,train
Skin/fold2_00002299.png,train
Skin/fold2_00002300.png,train
Skin/fold2_00002301.png,train
Skin/fold2_00002304.png,train
Skin/fold2_00002305.png,train
Skin/fold2_00002306.png,train
Skin/fold2_00002308.png,train
Skin/fold2_00002310.png,train
Skin/fold2_00002313.png,train
Skin/fold2_00002314.png,train
Skin/fold3_00001017.png,train
Skin/fold3_00001018.png,train
Skin/fold3_00001019.png,train
Skin/fold3_00001020.png,train
Skin/fold3_00001021.png,train
Skin/fold3_00002377.png,train
Skin/fold3_00002378.png,train
Skin/fold3_00002379.png,train
Skin/fold3_00002380.png,train
Skin/fold3_00002383.png,train
Skin/fold3_00002384.png,train
Skin/fold3_00002385.png,train
Skin/fold3_00002386.png,train
Skin/fold3_00002388.png,train
Skin/fold3_00002389.png,train
Skin/fold3_00002393.png,train
Skin/fold3_00002394.png,train
Skin/fold3_00002395.png,train
Skin/fold3_00002396.png,train
Skin/fold3_00002397.png,train
Skin/fold3_00002398.png,train
Skin/fold3_00002399.png,train
Skin/fold3_00002400.png,train
Skin/fold3_00002401.png,train
Skin/fold3_00002402.png,train
Skin/fold3_00002403.png,train
Skin/fold3_00002404.png,train
Skin/fold3_00002407.png,train
Skin/fold3_00002408.png,train
Skin/fold3_00002409.png,train
Skin/fold3_00002410.png,train
Skin/fold3_00002411.png,train
Stomach/fold1_00000962.png,train
Stomach/fold1_00000967.png,train
Stomach/fold1_00000968.png,train
Stomach/fold1_00002466.png,train
Stomach/fold1_00002469.png,train
Stomach/fold1_00002470.png,train
Stomach/fold1_00002471.png,train
Stomach/fold1_00002472.png,train
Stomach/fold1_00002473.png,train
Stomach/fold1_00002475.png,train
Stomach/fold1_00002476.png,train
Stomach/fold1_00002479.png,train
Stomach/fold1_00002480.png,train
Stomach/fold1_00002481.png,train
Stomach/fold1_00002482.png,train
Stomach/fold1_00002483.png,train
Stomach/fold1_00002487.png,train
Stomach/fold1_00002488.png,train
Stomach/fold1_00002490.png,train
Stomach/fold1_00002493.png,train
Stomach/fold1_00002494.png,train
Stomach/fold1_00002495.png,train
Stomach/fold1_00002496.png,train
Stomach/fold1_00002501.png,train
Stomach/fold1_00002503.png,train
Stomach/fold1_00002504.png,train
Stomach/fold1_00002505.png,train
Stomach/fold1_00002506.png,train
Stomach/fold1_00002507.png,train
Stomach/fold1_00002509.png,train
Stomach/fold1_00002510.png,train
Stomach/fold1_00002511.png,train
Stomach/fold2_00000845.png,train
Stomach/fold2_00000846.png,train
Stomach/fold2_00000847.png,train
Stomach/fold2_00000848.png,train
Stomach/fold2_00000855.png,train
Stomach/fold2_00000856.png,train
Stomach/fold2_00000858.png,train
Stomach/fold2_00000859.png,train
Stomach/fold2_00002317.png,train
Stomach/fold2_00002320.png,train
Stomach/fold2_00002322.png,train
Stomach/fold2_00002323.png,train
Stomach/fold2_00002327.png,train
Stomach/fold2_00002328.png,train
Stomach/fold2_00002329.png,train
Stomach/fold2_00002330.png,train
Stomach/fold2_00002331.png,train
Stomach/fold2_00002334.png,train
Stomach/fold2_00002336.png,train
Stomach/fold2_00002337.png,train
Stomach/fold2_00002338.png,train
Stomach/fold2_00002339.png,train
Stomach/fold2_00002340.png,train
Stomach/fold2_00002342.png,train
Stomach/fold2_00002343.png,train
Stomach/fold2_00002344.png,train
Stomach/fold2_00002346.png,train
Stomach/fold2_00002348.png,train
Stomach/fold2_00002350.png,train
Stomach/fold2_00002353.png,train
Stomach/fold3_00000890.png,train
Stomach/fold3_00000891.png,train
Stomach/fold3_00000892.png,train
Stomach/fold3_00000893.png,train
Stomach/fold3_00000894.png,train
Stomach/fold3_00002413.png,train
Stomach/fold3_00002414.png,train
Stomach/fold3_00002415.png,train
Stomach/fold3_00002416.png,train
Stomach/fold3_00002418.png,train
Stomach/fold3_00002419.png,train
Stomach/fold3_00002420.png,train
Stomach/fold3_00002421.png,train
Stomach/fold3_00002423.png,train
Stomach/fold3_00002424.png,train
Stomach/fold3_00002427.png,train
Stomach/fold3_00002428.png,train
Stomach/fold3_00002431.png,train
Stomach/fold3_00002432.png,train
Stomach/fold3_00002433.png,train
Stomach/fold3_00002436.png,train
Stomach/fold3_00002437.png,train
Stomach/fold3_00002438.png,train
Stomach/fold3_00002439.png,train
Stomach/fold3_00002440.png,train
Stomach/fold3_00002441.png,train
Stomach/fold3_00002443.png,train
Stomach/fold3_00002446.png,train
Stomach/fold3_00002450.png,train
Stomach/fold3_00002451.png,train
Stomach/fold3_00002452.png,train
Testis/fold1_00001411.png,train
Testis/fold1_00001412.png,train
Testis/fold1_00001413.png,train
Testis/fold1_00001415.png,train
Testis/fold1_00001416.png,train
Testis/fold1_00001417.png,train
Testis/fold1_00001418.png,train
Testis/fold1_00001419.png,train
Testis/fold1_00001420.png,train
Testis/fold1_00001421.png,train
Testis/fold1_00001422.png,train
Testis/fold1_00001423.png,train
Testis/fold1_00001425.png,train
Testis/fold1_00001428.png,train
Testis/fold1_00001430.png,train
Testis/fold1_00001431.png,train
Testis/fold1_00001433.png,train
Testis/fold1_00001434.png,train
Testis/fold1_00001435.png,train
Testis/fold1_00001438.png,train
Testis/fold1_00001439.png,train
Testis/fold1_00001442.png,train
Testis/fold1_00001444.png,train
Testis/fold1_00001445.png,train
Testis/fold1_00002512.png,train
Testis/fold1_00002513.png,train
Testis/fold1_00002514.png,train
Testis/fold1_00002516.png,train
Testis/fold1_00002517.png,train
Testis/fold1_00002518.png,train
Testis/fold1_00002519.png,train
Testis/fold1_00002520.png,train
Testis/fold1_00002521.png,train
Testis/fold1_00002522.png,train
Testis/fold1_00002523.png,train
Testis/fold1_00002525.png,train
Testis/fold1_00002526.png,train
Testis/fold1_00002527.png,train
Testis/fold1_00002528.png,train
Testis/fold1_00002529.png,train
Testis/fold1_00002532.png,train
Testis/fold1_00002533.png,train
Testis/fold1_00002535.png,train
Testis/fold1_00002536.png,train
Testis/fold2_00001213.png,train
Testis/fold2_00001214.png,train
Testis/fold2_00001215.png,train
Testis/fold2_00001218.png,train
Testis/fold2_00001219.png,train
Testis/fold2_00001220.png,train
Testis/fold2_00001221.png,train
Testis/fold2_00001222.png,train
Testis/fold2_00001223.png,train
Testis/fold2_00001224.png,train
Testis/fold2_00001226.png,train
Testis/fold2_00001228.png,train
Testis/fold2_00001232.png,train
Testis/fold2_00001233.png,train
Testis/fold2_00001234.png,train
Testis/fold2_00001235.png,train
Testis/fold2_00001236.png,train
Testis/fold2_00001237.png,train
Testis/fold2_00001238.png,train
Testis/fold2_00001239.png,train
Testis/fold2_00001241.png,train
Testis/fold2_00001242.png,train
Testis/fold2_00001243.png,train
Testis/fold2_00001244.png,train
Testis/fold2_00001245.png,train
Testis/fold2_00001246.png,train
Testis/fold2_00001247.png,train
Testis/fold2_00001248.png,train
Testis/fold2_00001249.png,train
Testis/fold2_00001251.png,train
Testis/fold2_00001252.png,train
Testis/fold2_00001253.png,train
Testis/fold2_00001254.png,train
Testis/fold2_00001256.png,train
Testis/fold2_00001257.png,train
Testis/fold2_00001258.png,train
Testis/fold2_00001260.png,train
Testis/fold2_00001261.png,train
Testis/fold2_00001263.png,train
Testis/fold2_00001264.png,train
Testis/fold2_00002357.png,train
Testis/fold2_00002359.png,train
Testis/fold2_00002360.png,train
Testis/fold2_00002361.png,train
Testis/fold2_00002362.png,train
Testis/fold2_00002364.png,train
Testis/fold2_00002366.png,train
Testis/fold2_00002367.png,train
Testis/fold2_00002369.png,train
Testis/fold2_00002370.png,train
Testis/fold2_00002371.png,train
Testis/fold2_00002372.png,train
Testis/fold2_00002373.png,train
Testis/fold2_00002374.png,train
Testis/fold2_00002375.png,train
Testis/fold2_00002377.png,train
Testis/fold2_00002378.png,train
Testis/fold2_00002379.png,train
Testis/fold2_00002380.png,train
Testis/fold2_00002381.png,train
Testis/fold3_00001286.png,train
Testis/fold3_00001287.png,train
Testis/fold3_00001290.png,train
Testis/fold3_00001295.png,train
Testis/fold3_00001296.png,train
Testis/fold3_00001298.png,train
Testis/fold3_00001300.png,train
Testis/fold3_00001301.png,train
Testis/fold3_00001303.png,train
Testis/fold3_00001304.png,train
Testis/fold3_00001306.png,train
Testis/fold3_00001307.png,train
Testis/fold3_00001309.png,train
Testis/fold3_00001311.png,train
Testis/fold3_00001312.png,train
Testis/fold3_00001313.png,train
Testis/fold3_00001314.png,train
Testis/fold3_00002455.png,train
Testis/fold3_00002457.png,train
Testis/fold3_00002458.png,train
Testis/fold3_00002459.png,train
Testis/fold3_00002460.png,train
Testis/fold3_00002461.png,train
Testis/fold3_00002462.png,train
Testis/fold3_00002463.png,train
Testis/fold3_00002464.png,train
Testis/fold3_00002466.png,train
Testis/fold3_00002468.png,train
Testis/fold3_00002469.png,train
Testis/fold3_00002470.png,train
Testis/fold3_00002472.png,train
Testis/fold3_00002473.png,train
Testis/fold3_00002474.png,train
Testis/fold3_00002475.png,train
Testis/fold3_00002476.png,train
Testis/fold3_00002478.png,train
Testis/fold3_00002479.png,train
Testis/fold3_00002480.png,train
Testis/fold3_00002481.png,train
Testis/fold3_00002482.png,train
Thyroid/fold1_00001065.png,train
Thyroid/fold1_00001066.png,train
Thyroid/fold1_00001067.png,train
Thyroid/fold1_00001068.png,train
Thyroid/fold1_00001069.png,train
Thyroid/fold1_00001070.png,train
Thyroid/fold1_00001071.png,train
Thyroid/fold1_00001073.png,train
Thyroid/fold1_00001074.png,train
Thyroid/fold1_00001075.png,train
Thyroid/fold1_00001076.png,train
Thyroid/fold1_00001077.png,train
Thyroid/fold1_00001078.png,train
Thyroid/fold1_00001080.png,train
Thyroid/fold1_00001081.png,train
Thyroid/fold1_00001097.png,train
